,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Unassigned,1.0298222965654154,2.8566607644287814,2.822775635052281,1.6244023958848235,2.9814113762934675,2.2185362694001154,3.659511876269484,3.1719794806991617,3.01514068136738,2.2960498926506463,3.2218283120529088,3.3009445888194735,2.440010759343092,4.589524137811521,2.499537502431205,1.9348841462568405,2.6934131235002434,3.3410416284912436,3.121141444748436,1.6154491201001298,1.7057640170866877,0.1,7.008651492840669,12.503528268567738,3.0891132976739035,3.14763766746352,2.6674983385875604,2.0022191082752934,2.811427707022585,2.055333467664695,2.4621564095304853,2.3966675403862623,1.7279481622026864,2.8845656907029515,2.7661752845204624,3.0524674153527087,2.8662003565820062,3.298651342411407
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,42.22902648350423,106.48286631453509,97.92564911139536,62.846865081695746,111.55460877978426,85.88909499567109,149.89524865050663,132.66016700851284,126.39040175426382,93.11257266896926,128.55359228469558,117.88184505061844,93.2327112440518,184.61751845283928,98.82617724348015,76.77108731310398,110.33081736014523,132.7082338959899,125.76414447079188,73.36215670895331,80.64954780077281,0.1,337.58598697599535,504.24331556700037,127.70358896374687,140.01501268468428,122.95863940981268,82.5418955283684,109.79139199479698,83.29307393184874,97.50658512182943,82.13620443413215,61.968524261539294,118.83753549004665,110.63065764454349,126.52922979061928,117.3059458949114,137.24974348222435
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,108.0428038344775,286.3600950421403,273.8309479027579,165.71050944791392,299.39334901785475,226.3896935333361,383.7248271618448,336.02732537535445,319.7750452598725,239.58630725512367,333.55639483121104,324.43370395279214,247.44922015453525,477.0218482244586,257.6414067037636,199.77751725555646,282.43204509140384,345.1447682995194,324.66979811437864,178.39619712548577,192.3586415648885,0.1,798.142582603837,1301.1808989771355,325.38215770501085,343.93165532811884,296.8539727934616,210.6100537950581,288.0791363664345,214.39606922742638,253.98661360762625,231.234130179946,170.15812593540448,303.3233440018804,286.70557936302964,321.9485868962184,300.4218680293021,348.55982649808294
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,62.93645824092871,164.26624136312628,155.25787383250886,95.63085223003786,171.8478472946083,130.66221359214464,223.48524738442444,196.3584381034261,186.9298044080244,139.31440690366378,193.45175247114398,184.81779449264636,142.51501360222167,277.01763611340846,149.20418144325183,115.7598692193123,164.49306753816032,200.0270766738821,188.5947010962772,105.61660470091196,114.60492291649072,0.1,476.90246444359184,755.9336945971736,189.78566159171825,202.95555232197103,176.1601065267776,122.78797280703364,166.49940055953968,124.65298801650935,147.1260895504137,130.846273021211,96.99916377970808,176.82197450554858,166.34218953534716,187.8638899395205,174.9461018285952,203.5145259777389
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,195.13635162871398,0.1,0.1,36.63173966210983,0.1,54.03979185736717,681.3796398870873,787.6237301235866,769.5474878852202,360.1681171601049,353.90903685462365,0.1,0.1,611.6275051558304,209.18726516268157,181.38870449363716,502.0314106511943,323.62497272207247,431.32992799144205,819.0208363950494,1094.3582484233023,8394.77621692375,4944.135572349534,1758.3930047113154,659.6268626178172,1384.8505927774595,1483.528671805448,410.9956407586308,136.85156226401295,318.2556645814512,217.4697322349854,0.1,0.1,586.4028211768644,322.44548261531804,676.3405702859478,526.831590048974,768.0538758823365
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__,0.7586940531506228,2.2265624423272996,2.28364391776224,1.2398150567515094,2.3189704479031334,1.6926470241736562,2.6979610751610763,2.3072295923923902,2.1898331915393774,1.7034525833387597,2.414358293255073,2.6319348580746675,1.8757087228833127,3.4222004091060416,1.8834782532435224,1.4549034424069571,1.9856236941388508,2.510585375681896,2.3248492572042934,1.108653011645634,1.1341666103569414,0.1,4.5889551213278805,9.308683685307168,2.264020195704439,2.1936835276247453,1.8098232392392908,1.470060520247752,2.134135713928509,1.5255234101299502,1.8534976265550875,1.950448817913712,1.374755627800759,2.1188006307632143,2.0699500628046783,2.2332638952380623,2.114181558097131,2.4074739413451667
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__,3.866191020094852,9.281020229359118,8.182970586600845,5.5886199646688315,9.74343071604744,7.640225535788847,13.71601137033475,12.259090030161689,11.692167165383966,8.479100034094445,11.613150344733436,10.025308285432175,8.236260822214271,16.74508969668631,8.886731306988613,6.9157684148468705,10.096034046954024,11.961309863426713,11.416555229940665,7.0289861933327185,7.853476807782565,5.2329900264041695,33.10989188035601,45.79282938527874,11.73689136487868,13.299084751495242,11.85306210733114,7.576205334400831,9.810559758316746,7.582350076625838,8.7752794453398,6.81129859197245,5.283283074242439,10.904182179304934,10.005683389566608,11.643787400778725,10.72979018664392,12.652735178949039
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,24.57026285470441,115.49776762005064,146.52817255023703,55.47398443256389,118.66870671978936,75.51668389437074,88.05390677320636,64.17663801759785,59.716896276348244,59.39850316559721,92.68717303201412,156.38937176718952,88.52181440084395,125.40745019419029,75.93868656513564,57.58432820761074,64.77507088678986,98.7911329718907,84.33563081904965,6.9208364307359895,0.1,0.1,0.1,335.97746683117265,69.12263171221561,26.49197764158751,3.3439144080122283,45.82199862862194,91.48303238536892,53.42721608709978,74.09951616847367,128.88325775392178,80.7067219788497,66.36719458854374,78.43271013291559,66.7897981597625,69.38709441764388,69.88513970497111
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans,14.571124890384406,27.96131970633236,19.10338093889714,18.58459968432945,29.67524107814578,25.447069885286126,51.583627199205246,47.907854644974464,45.877598870756,31.272040044825857,41.42351645851048,26.276251262835395,26.548936971331397,60.75190736988815,31.07621734794273,24.371673187903298,37.974382537662834,42.25249053206196,41.56445252113669,31.178612647818884,36.6458176850755,101.8145772048609,157.83270324903285,167.00438817239822,44.913538938752964,57.32744040855822,53.610798301341035,28.842461697227183,33.35686408733141,27.92612804497201,30.796592188619908,15.042300598870266,14.059726735883345,41.46021077258615,35.86669450834836,44.778841363779726,40.29035414335511,48.99325540742698
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,23.220676585536623,75.06469553223111,81.46453022956644,40.38898573913709,77.9213756715225,55.1058507714761,82.6826187920138,68.93436296883772,65.23642422573366,52.81086624257005,76.20575806254129,91.89824530407864,61.8369753973594,107.06486218050331,60.02838034055382,46.19787228349123,60.84728400606095,79.62725059888456,72.5968323850781,29.310496241042614,27.764928493367176,0.1,107.87126440891687,290.4059597501559,68.6235994968828,60.036957488999775,46.5797883848392,44.708104995836585,68.88417386885756,47.33181269441801,58.97235489651891,70.17384583035756,47.845370650062144,64.4895036019561,65.1703609170349,67.46912851471939,64.85347955024244,72.39501281839614
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__,1.818750753901564,5.1500897729049715,5.160857004311307,2.9059041907158965,5.370841058049343,3.9682059588463217,6.4646453559866925,5.576465758853559,5.2978837220353325,4.0652535392826215,5.725094935148142,6.001911076832386,4.376471533288373,8.140754978482361,4.450544468931519,3.4424921557270034,4.757927886278068,5.942864651993736,5.534079544850477,2.7828861822856794,2.9070834701109867,0.1,11.883435386864276,22.165776752933148,5.445471039318386,5.4511883500273415,4.577291533119762,3.531762228821824,5.0193388306262925,3.639622698527897,4.382425488605857,4.391729520883307,3.1392559037684715,5.088935500595167,4.912871217901113,5.37751676948662,5.064170011118087,5.806136190419115
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__,1.0020898048793303,3.4227385735919063,3.822211130452663,1.8077243632558484,3.5467721189611745,2.4655515817145983,3.571049150736466,2.9303254744935874,2.7679613375003584,2.2969369250460647,3.3499168877381766,4.266487248197531,2.7859312696259235,4.681987294935136,2.653657050660409,2.0378946636607935,2.627857367104378,3.510193840076916,3.1711365062406545,1.1424498168651784,1.0141059481895027,0.1,3.791934839680617,12.678312328544687,2.943722175075824,2.4026826857968904,1.7766615054497672,1.9218364207642744,3.0672061930409265,2.0596047728410083,2.6044160263343668,3.306002420565594,2.2176457819317377,2.773542747926689,2.860583263905053,2.8882532282413846,2.8026405968602983,3.0900718909432365
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__,103.95773618100107,86.20343457734577,0.1,92.58670120534042,97.96586753982679,127.50646632394363,366.24661857666985,369.32459769885634,356.5573235709272,212.0605780614792,257.68321867235136,1.6945065685963112,116.89154479956952,395.3692422602337,182.70107615685555,146.5510229163738,269.6992583380456,255.79721651495566,272.92518231585433,298.11382488423106,375.2150644341153,2051.642578612038,1659.5360066230496,1101.3763638964133,331.39492240154294,525.3172039494538,526.7807258847048,210.43916328652992,179.5820223535147,188.73498641554332,182.97296193875198,0.1,5.834540729825593,301.6725305550379,226.13384796181148,333.92409163433615,285.05111532964,370.6402254010073
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__,152.42545645093912,339.6263427170407,278.661231760689,211.05229857614484,357.74898495488634,288.68021878314175,540.3446458416369,489.7027848787236,467.75016555164666,331.72711131132166,449.07003402397635,352.1547488103021,307.8929801817908,651.3486233006021,341.31141330130885,266.31607484422216,397.75330641904037,460.986801801834,444.6217666632805,294.6731026190121,336.016124892912,513.7393263033908,1429.1199868661565,1784.4875445925898,465.27187510808335,551.3017709545263,500.78271650591654,299.77521372074847,373.2354345281034,296.4991610775125,337.4432621744172,228.73419316651834,186.37862896155445,431.26261066309706,387.5733284463951,462.41087161256536,422.46753557519673,503.731142736017
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__,3.084678307876396,10.17836841311467,11.167502925355477,5.438317607249704,10.55870431639724,7.4189433624122945,10.986955531943721,9.107163547972409,8.612789555050785,7.035649532625719,10.192359370407322,12.546783630938142,8.346818908274086,14.292128234712427,8.045440671648734,6.186859396863952,8.085309382626724,10.661104534635344,9.68697582282534,3.755640605523413,3.4808389573325598,0.1,13.356765430584181,38.742445340999815,9.096098593591817,7.763266520417757,5.924555944023464,5.9306042869626605,9.257228603171145,6.306806182412317,7.901021526356567,9.634985411051717,6.528189229012875,8.55619178162427,8.711629874213251,8.936370482438114,8.619636632729536,9.578607657103836
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,35.91455245878943,87.1299612699947,77.54509104135481,52.23796468151089,91.42923211761101,71.40952470678795,127.4277168786182,113.65714538024899,108.3769062997548,78.85490268942199,108.18478904010843,94.62937826582628,77.09555034335546,155.8590859460738,82.86738499360732,64.46398246410266,93.79591464651878,111.48197711464859,106.2435605879418,64.68384332069643,72.03518158905557,37.908002044788745,303.26205987279025,426.1152318016281,108.94003903834471,122.60096513436828,108.9423199764808,70.34066207164497,91.60579185801454,70.52023511982725,81.81375702177793,64.65856130370854,49.84149097528061,101.24574504724518,93.18701790846278,108.04697193227983,99.6925831290039,117.36578505071816
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,168.52903178579442,414.99522059267736,374.1461762239333,247.29412835184772,435.194771643768,338.0173900233935,598.0508159101388,531.8447814448804,506.97420097349436,370.6253033098912,509.70798666188597,454.1135802461444,365.70010768407616,733.4311275611293,390.9688834495633,303.9779039930646,440.2039072309249,525.6026637913523,499.8274390421751,299.4291164795258,331.8612526534876,106.08124383760384,1394.1532397560377,2004.4282102037728,510.6073482538365,569.0030767613079,503.39393011555944,329.820929128592,433.02442776369554,331.4853039967158,385.90191484827386,312.70653674174537,238.9998388859325,474.77735995937996,438.8923166161734,506.2275330540384,467.9374924932687,549.5958516621936
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__,1.0590969667861088,3.1830404273515005,3.3130803294180966,1.757157853515945,3.312344839525592,2.398567499776556,3.767386119054083,3.202577956121924,3.037563522771094,2.3852335370191327,3.3953359080618686,3.7968288858414976,2.666323774101099,4.8023708700303445,2.655021551733151,2.049031478286824,2.7726385348016414,3.534819445299381,3.2609764690426424,1.497607484527658,1.5080440705604254,0.1,6.053339321458327,13.053994990342808,3.1532096292817786,2.9853891453409243,2.431047156622784,2.0490454312990747,3.0177421493780763,2.1364930128145883,2.611671893348171,2.8361292980993986,1.981529177096492,2.9538514160294627,2.9092092587885614,3.1079686371006514,2.9528728122858845,3.3467624663067626
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella; s__,2.558985744675061,18.78097234832369,26.553690357212105,8.161917755064467,19.138971293361028,11.086179182624166,9.276694356365633,5.043430549318799,4.476580849572524,6.844912893224591,11.909389264712768,27.360051556441412,13.54184537527714,15.329858222755721,10.234134087957733,7.626191365293679,6.819559055478594,13.010015850865646,10.191082496895357,0.1,0.1,0.1,0.1,40.36294814120443,6.545934810063086,0.1,0.1,4.494459971728811,13.008741743069356,6.1904735995751485,9.907478897384523,23.64937997167207,14.036291543123223,6.562000862717782,9.942279923191661,6.094955946418669,7.369718645307177,6.0210896398402145
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__,6.449781474690325,19.125082535645745,19.742638358344266,10.609335136915202,19.91146639303628,14.483313594169939,22.93889116377624,19.566337361990804,18.56534901380028,14.500514564024416,20.590581004168104,22.69708687259792,16.071633288876026,29.158779548337442,16.07949652701581,12.415824863797992,16.882244016677216,21.422167706470407,19.804929673067765,9.293444710594773,9.444190260974194,0.1,38.085111390550814,79.29111408110931,19.22777404242453,18.446889603893023,15.135046006097108,12.489127336595118,18.244046112236635,12.986961952774546,15.820690103466218,16.879017917906832,11.851068694342839,18.002067935662712,17.648652955065817,18.96024933231603,17.977169444511855,20.429692866352514
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__,18.28348507572379,46.562768783943035,43.167156352281616,27.372604269300016,48.760521157678355,37.40597448644925,64.90588149509595,57.3248118450172,54.60328017484961,40.35889361230755,55.812260166538046,51.79236122038429,40.66047905658493,80.08656779249034,42.94618114764108,33.34977242154069,47.77383574989032,57.64272287340924,54.54674190071308,31.455677229559328,34.45616342652793,0.1,143.99540823694554,218.68312052083192,55.24607033838435,60.14869438064621,52.65036906043215,35.718420967518966,47.77240481345128,36.105226091341706,42.36564709108557,36.25830084536954,27.213458096894296,51.42806561969699,48.01947584004346,54.72344989703133,50.79854431987171,59.33801320831195
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__,0.769253115681243,1.858886489368421,1.6486462042033627,1.1162889815554569,1.950942291676492,1.5260135017976073,2.7292565799141024,2.436205735819676,2.3232198093475303,1.688274894225763,2.3147525528194683,2.014814405633281,1.6466038934824143,3.335873630703069,1.772404357475445,1.3789800972748336,2.0089331841740665,2.3848689832039307,2.27409688428818,1.3903704397663212,1.5502997265955885,0.8979146445356715,6.530169061617397,9.12110848327415,2.3340955022934704,2.6335326288453635,2.3427933229607087,1.5069277436301178,1.9583143477150504,1.5097902140221202,1.749983763713593,1.373790708109097,1.0614257235240043,2.1689617455871697,1.9940407228182333,2.315193309470692,2.1351578265346505,2.5152240466428544
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__,1.5534769786284928,4.01281298959306,3.7623360596566418,2.3457155551114903,4.19977991249452,3.2052214869521767,5.515688671485566,4.856926051819771,4.624830584746112,3.434655319475952,4.761048655889566,4.4933379055459985,3.4909677878033936,6.8236486997553145,3.668446452347337,2.8472441092712524,4.059771546703096,4.9204700457549215,4.646415377872891,2.6348914272921555,2.8708132133027617,0.1,11.968411027371086,18.625646522668017,4.688573827114522,5.0525356266203225,4.401463873998026,3.0325283998643657,4.0881919973872565,3.072965162949268,3.6179890575163163,3.1663834127776647,2.359385620393048,4.3667110670879055,4.094884364196352,4.642426436682729,4.317354137958239,5.031189035449612
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae,0.8846834682660351,0.1,0.1,0.1,0.1,0.1,3.074754453091176,3.793808818538798,3.725771172420048,1.5433687030950078,1.2978629316968542,0.1,0.1,2.4645519806263825,0.6323510319935914,0.60096873297815,2.2660870762762237,1.0973754342913953,1.764191631988804,4.326162975281806,5.883058780728728,48.794813857482346,26.736721757769303,7.241942053237693,3.0793081790106265,7.220704171186428,7.8947402911516384,1.901088538698132,0.1473258292945216,1.3577732474510982,0.6882646913039888,0.1,0.1,2.7061447550395994,1.2208008100330543,3.1833560910169028,2.369033066001574,3.6530116639163657
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,136.32307081327716,357.05954228511735,338.38892007561645,207.5825866323452,373.48677049492943,283.61716662155743,484.09827645567833,425.0166489146814,404.5748442192631,301.88308756631636,419.4430750245494,402.37606319144135,309.49500111331326,600.4527144792447,323.6137465877038,251.04282800179573,356.31262841938815,433.7717025970346,408.76518130762327,227.93395296360399,246.98208393553082,0.1,1027.0963164489847,1638.3806261369973,410.96279395683723,438.3251739871365,379.9759116466136,265.91250051974214,361.290195721922,270.1197933848648,319.0874615308515,285.31459646263136,211.14829195021423,382.9390757358252,360.6331397373498,406.7615878996074,378.9672939502536,440.58807333653283
